option1,option2,option3
forchetta,lattuga,forchetta,coccodrillo,blu,damigiana
forchetta,viola,spremiagrumi,cassettiera,cuscino,lanterna
equilatero,damigiana,succo,libreria,leone,soglia
piatto,caramella,fiammifero,autorità,menta,cavolo
spremiagrumi,equilibrio,gessetto,giallo,sega,equilibrio
candela,bersaglio,spinaci,posacenere,verde,posacenere
rosa,spremiagrumi,braccialetto,gessetto,piatto,succo
coccodrillo,documento,succo,menta,rosa,equilibrio
verde,rana,﻿anello,menta,spremiagrumi,agenda
braccialetto,viola,equilatero,autorità,braccialetto,panchina
posacenere,eccentrico,stuzzicadenti,ciliegio,diario,penna
eccentrico,ciliegio,braccialetto,lattuga,autostrada,soglia
lavagna,agenda,cavolo,documento,cucchiaio,panchina
lavagna,satellite,﻿anello,stuzzicadenti,forchetta,libreria
cucchiaio,coccodrillo,pidocchio,equilibrio,gessetto,rosa
ciotola,blu,diario,verde,eccentrico,agenda
forchetta,lavagna,braccialetto,lavagna,rana,leone
fiammifero,cavolo,﻿anello,fiammifero,documento,cassettiera
spinaci,appuntamento,cucchiaio,leone,﻿anello,timone
succo,spinaci,diario,agenda,﻿anello,giallo
lavagna,bidet,menta,crostino,spinaci,lanterna
braccialetto,spremiagrumi,verde,spinaci,rosa,lattuga
equilatero,panchina,succo,sole,cipolla,eccentrico
menta,libreria,diario,leone,piatto,leone
stuzzicadenti,viola,autorità,cassettiera,ciliegio,autorità
portafoglio,mappa,piatto,equilatero,libreria,appuntamento
succo,documento,stuzzicadenti,spinaci,cipolla,rana
limone,posacenere,piatto,cavolo,penna,documento
pidocchio,soglia,fiammifero,caramella,limone,bersaglio
giallo,satellite,cuscino,portafoglio,damigiana,appuntamento
verde,mais,candela,satellite,gessetto,menta
ciotola,damigiana,timone,limone,rana,panchina
gessetto,eccentrico,fiammifero,ciliegio,rosa,bersaglio
ciliegio,soglia,gessetto,timone,rana,ciliegio
penna,coccodrillo,verde,cassettiera,eccentrico,mappa
viola,mais,posacenere,damigiana,coperta,cuscino
cipolla,pidocchio,pidocchio,agenda,ciotola,diario
forchetta,crostino,candela,blu,cuscino,equilibrio
bidet,caramella,bidet,cassettiera,libreria,agenda
candela,documento,viola,bersaglio,stuzzicadenti,mais
caramella,bersaglio,limone,pomodoro,menta,caramella
giallo,posacenere,braccialetto,lanterna,limone,soglia
sega,autorità,candela,forchetta,equilatero,libreria
giallo,bersaglio,cucchiaio,mappa,ciliegio,autostrada
spinaci,bersaglio,giallo,crostino,ciotola,cipolla
sega,soglia,rana,agenda,﻿anello,bersaglio
diario,autorità,succo,cipolla,cavolo,lattuga
stuzzicadenti,lattuga,mappa,cassettiera,candela,spinaci
equilatero,equilibrio,coperta,rosa,pomodoro,bersaglio
diario,cavolo,gessetto,pomodoro,posacenere,bersaglio
pidocchio,satellite,cuscino,agenda,viola,sole
satellite,documento,sole,lattuga,coperta,satellite
lavagna,bersaglio,timone,leone,bidet,libreria
leone,agenda,viola,appuntamento,portafoglio,crostino
eccentrico,sega,penna,spinaci,candela,cassettiera
lavagna,succo,succo,pidocchio,lavagna,leone
spinaci,ciliegio,crostino,libreria,penna,pomodoro
equilatero,agenda,cipolla,equilatero,panchina,autostrada
pomodoro,panchina,gessetto,pidocchio,fiammifero,spremiagrumi
ciliegio,cassettiera,cavolo,posacenere,braccialetto,portafoglio
leone,posacenere,equilibrio,autorità,rosa,coccodrillo
coperta,pomodoro,documento,appuntamento,ciotola,ciliegio
panchina,damigiana,sole,pomodoro,portafoglio,caramella
lavagna,blu,candela,pidocchio,cipolla,leone
fiammifero,succo,﻿anello,equilatero,penna,succo
pomodoro,soglia,pomodoro,eccentrico,pidocchio,damigiana
forchetta,spinaci,cuscino,panchina,candela,damigiana
piatto,portafoglio,spinaci,crostino,ciotola,crostino
candela,rosa,verde,crostino,pomodoro,sega
﻿anello,agenda,verde,menta,sole,coccodrillo
coperta,pidocchio,verde,sega,mappa,documento
viola,pidocchio,cucchiaio,fiammifero,gessetto,piatto
cuscino,damigiana,braccialetto,coccodrillo,lanterna,autorità
candela,cuscino,pidocchio,mappa,candela,mais
blu,menta,crostino,mappa,piatto,autostrada
documento,autostrada,penna,limone,damigiana,autostrada
rosa,menta,spremiagrumi,equilatero,spremiagrumi,cavolo
panchina,documento,timone,caramella,lavagna,lattuga
lavagna,mappa,penna,giallo,autorità,soglia
spremiagrumi,mais,sole,cipolla,limone,autorità
lattuga,mais,rana,damigiana,portafoglio,satellite
spinaci,coccodrillo,pomodoro,equilatero,satellite,autorità
rosa,mais,penna,portafoglio,succo,mappa
gessetto,sega,penna,bersaglio,caramella,mappa
giallo,autostrada,ciotola,lattuga,braccialetto,pidocchio
﻿anello,autostrada,fiammifero,giallo,blu,sole
diario,piatto,diario,succo,rosa,sega
portafoglio,viola,lavagna,crostino,giallo,autorità
blu,leone,lanterna,equilibrio,piatto,verde
piatto,satellite,lanterna,satellite,ciotola,sole
coperta,panchina,limone,panchina,gessetto,ciliegio
piatto,rana,stuzzicadenti,succo,documento,soglia
diario,lattuga,blu,ciliegio,penna,autorità
giallo,lanterna,sega,satellite,satellite,appuntamento
fiammifero,soglia,posacenere,autorità,stuzzicadenti,autorità
viola,sega,fiammifero,leone,lattuga,crostino
blu,bidet,succo,cavolo,sega,autostrada
cucchiaio,libreria,crostino,damigiana,lattuga,mappa
candela,bidet,spremiagrumi,sole,candela,succo
lavagna,panchina,spremiagrumi,ciliegio,spinaci,equilatero
cavolo,caramella,rana,libreria,stuzzicadenti,verde
verde,equilibrio,cucchiaio,limone,candela,coccodrillo
leone,equilatero,coperta,succo,equilatero,documento
timone,soglia,limone,cipolla,cuscino,timone
cucchiaio,mais,braccialetto,cassettiera,gessetto,spinaci
﻿anello,pidocchio,pomodoro,autorità,pomodoro,autostrada
braccialetto,giallo,diario,sega,giallo,damigiana
spremiagrumi,damigiana,timone,bersaglio,limone,documento
piatto,pidocchio,cuscino,mais,giallo,libreria
braccialetto,eccentrico,pidocchio,autostrada,leone,crostino
sole,rana,ciotola,spremiagrumi,mappa,satellite
penna,libreria,bidet,appuntamento,﻿anello,coperta
limone,mais,gessetto,stuzzicadenti,coperta,verde
sega,agenda,verde,autorità,blu,pomodoro
ciotola,eccentrico,﻿anello,spremiagrumi,satellite,autostrada
viola,limone,candela,rana,timone,posacenere
cucchiaio,piatto,portafoglio,coccodrillo,cuscino,penna
rosa,cipolla,portafoglio,leone,diario,pomodoro
cucchiaio,cavolo,fiammifero,spinaci,cipolla,soglia
limone,caramella,viola,autostrada,coccodrillo,lanterna
crostino,caramella,diario,libreria,cucchiaio,bidet
menta,pomodoro,ciotola,bidet,viola,cassettiera
piatto,limone,forchetta,satellite,sega,bersaglio
blu,autostrada,coperta,stuzzicadenti,lattuga,damigiana
verde,documento,portafoglio,giallo,spremiagrumi,lattuga
mais,bidet,giallo,rana,equilibrio,documento
braccialetto,ciotola,spremiagrumi,coccodrillo,lavagna,appuntamento
leone,autorità,pidocchio,sega,coperta,cipolla
mais,satellite,leone,mappa,rana,caramella
cuscino,sega,gessetto,sole,lanterna,eccentrico
ciotola,portafoglio,giallo,spremiagrumi,lattuga,appuntamento
portafoglio,bersaglio,candela,portafoglio,braccialetto,timone
coperta,rana,fiammifero,posacenere,spremiagrumi,rana
ciotola,cassettiera,leone,caramella,crostino,pidocchio
﻿anello,gessetto,limone,appuntamento,coperta,posacenere
braccialetto,coperta,limone,sole,equilatero,bidet
cuscino,soglia,coperta,bersaglio,fiammifero,equilatero
menta,autostrada,lavagna,autostrada,libreria,equilibrio
cipolla,sega,verde,agenda,ciotola,panchina
diario,forchetta,damigiana,cassettiera,braccialetto,caramella
rosa,documento,diario,giallo,sega,cassettiera
cavolo,coccodrillo,coccodrillo,crostino,panchina,ciliegio
spinaci,autostrada,timone,rana,viola,ciliegio
piatto,blu,mais,autorità,rosa,libreria
libreria,bersaglio,fiammifero,agenda,verde,appuntamento
candela,fiammifero,rana,soglia,timone,succo
spinaci,cassettiera,forchetta,soglia,forchetta,mais
braccialetto,cucchiaio,candela,autorità,rana,cassettiera
lanterna,agenda,ciotola,lavagna,portafoglio,spremiagrumi
succo,equilibrio,ciotola,rana,gessetto,cassettiera
portafoglio,panchina,rosa,limone,coperta,ciliegio
ciotola,mappa,cavolo,lanterna,gessetto,satellite
mappa,autostrada,equilatero,mappa,spinaci,mais
lattuga,agenda,blu,equilibrio,sole,cavolo
forchetta,blu,caramella,documento,menta,lanterna
coperta,giallo,pomodoro,appuntamento,rana,autorità
sole,posacenere,gessetto,mais,﻿anello,coccodrillo
pomodoro,lanterna,menta,documento,fiammifero,viola
timone,lattuga,sole,eccentrico,blu,crostino
lavagna,eccentrico,limone,equilatero,piatto,mappa
crostino,satellite,cipolla,satellite,candela,stuzzicadenti
damigiana,agenda,cavolo,pidocchio,viola,rana
stuzzicadenti,sole,pomodoro,damigiana,limone,bidet
gessetto,penna,menta,appuntamento,gessetto,appuntamento
bidet,mappa,eccentrico,damigiana,stuzzicadenti,rana
cipolla,autorità,viola,agenda,penna,mappa
spremiagrumi,autostrada,lanterna,soglia,lavagna,sole
lanterna,damigiana,cavolo,soglia,cuscino,coccodrillo
giallo,coccodrillo,giallo,mappa,coperta,sega
menta,pidocchio,cucchiaio,pidocchio,ciotola,documento
limone,lanterna,blu,pidocchio,penna,crostino
rosa,posacenere,coccodrillo,bidet,﻿anello,eccentrico
blu,lattuga,penna,caramella,spremiagrumi,sega
forchetta,leone,ciotola,agenda,equilatero,autostrada
crostino,autostrada,cuscino,leone,lattuga,libreria
caramella,soglia,candela,cucchiaio,sole,mappa
diario,eccentrico,stuzzicadenti,posacenere,limone,ciliegio
cuscino,verde,cuscino,diario,viola,spremiagrumi
portafoglio,lattuga,fiammifero,mappa,succo,satellite
viola,documento,cuscino,gessetto,braccialetto,candela
leone,libreria,forchetta,panchina,caramella,damigiana
succo,equilatero,soglia,appuntamento,timone,damigiana
sole,caramella,rosa,bidet,lanterna,ciliegio
verde,rosa,panchina,sega,penna,posacenere
lavagna,posacenere,gessetto,panchina,﻿anello,portafoglio
piatto,damigiana,lanterna,pidocchio,fiammifero,lavagna
coperta,cavolo,panchina,agenda,cucchiaio,penna
cavolo,bidet,penna,menta,﻿anello,autorità
ciotola,pomodoro,equilatero,pidocchio,succo,cassettiera
diario,panchina,satellite,equilibrio,portafoglio,timone
lanterna,bersaglio,gessetto,bidet,panchina,crostino
eccentrico,caramella,penna,pidocchio,penna,verde
posacenere,ciliegio,forchetta,documento,cuscino,menta
mappa,equilibrio,mais,leone,piatto,timone
cuscino,documento,blu,cassettiera,piatto,libreria
cucchiaio,lavagna,blu,viola,candela,sole
braccialetto,stuzzicadenti,fiammifero,stuzzicadenti,penna,eccentrico
pomodoro,mappa,penna,bidet,damigiana,ciliegio
﻿anello,equilibrio,spremiagrumi,bersaglio,lavagna,spremiagrumi
viola,autorità,braccialetto,pomodoro,equilibrio,cassettiera
succo,bidet,timone,lanterna,gessetto,lattuga
cavolo,agenda,mappa,libreria,leone,panchina
lattuga,cassettiera,sega,documento,rana,crostino
cavolo,spinaci,mais,pidocchio,stuzzicadenti,documento
giallo,eccentrico,autostrada,appuntamento,stuzzicadenti,blu
forchetta,sega,limone,menta,﻿anello,lavagna
posacenere,cassettiera,forchetta,lanterna,ciotola,soglia
eccentrico,cassettiera,menta,eccentrico,cucchiaio,portafoglio
blu,rana,braccialetto,bidet,coperta,gessetto
forchetta,caramella,portafoglio,lanterna,menta,soglia
leone,documento,spinaci,sega,braccialetto,cavolo
rana,equilibrio,ciotola,piatto,cipolla,mais
spinaci,panchina,succo,appuntamento,sole,soglia
diario,pidocchio,gessetto,mappa,timone,panchina
posacenere,panchina,mais,eccentrico,candela,menta
verde,limone,succo,bersaglio,panchina,satellite
agenda,appuntamento,﻿anello,ciliegio,diario,mais
braccialetto,mais,coperta,piatto,panchina,caramella
lavagna,menta,sole,equilibrio,cucchiaio,forchetta
fiammifero,libreria,portafoglio,autostrada,lavagna,penna
piatto,viola,giallo,bidet,coccodrillo,ciliegio
﻿anello,braccialetto,verde,bidet,braccialetto,sega
diario,coccodrillo,autorità,appuntamento,cuscino,stuzzicadenti
leone,lanterna,fiammifero,coccodrillo,coccodrillo,soglia
lavagna,piatto,penna,rana,menta,coccodrillo
viola,damigiana,blu,agenda,﻿anello,penna
ciliegio,mappa,limone,leone,blu,cavolo
agenda,bersaglio,timone,crostino,braccialetto,leone
menta,mappa,cucchiaio,stuzzicadenti,coperta,penna
viola,soglia,caramella,equilibrio,gessetto,caramella
fiammifero,crostino,cucchiaio,bersaglio,pidocchio,libreria
﻿anello,blu,fiammifero,gessetto,diario,spinaci
verde,damigiana,leone,autostrada,cucchiaio,satellite
verde,viola,lattuga,posacenere,verde,leone
limone,succo,spremiagrumi,pidocchio,timone,mappa
braccialetto,documento,equilatero,cassettiera,candela,eccentrico
posacenere,equilatero,candela,lavagna,verde,lanterna
penna,sole,pidocchio,appuntamento,diario,fiammifero
forchetta,pidocchio,verde,succo,libreria,cassettiera
penna,leone,candela,timone,posacenere,libreria
crostino,sega,limone,cassettiera,﻿anello,cassettiera
viola,lattuga,diario,lavagna,fiammifero,timone
braccialetto,cipolla,limone,agenda,gessetto,portafoglio
forchetta,damigiana,diario,rosa,portafoglio,ciliegio
succo,agenda,crostino,equilibrio,﻿anello,libreria
succo,pomodoro,penna,ciliegio,viola,equilibrio
leone,appuntamento,coperta,autostrada,fiammifero,cipolla
ciotola,verde,rosa,agenda,﻿anello,panchina
fiammifero,eccentrico,equilibrio,bersaglio,cipolla,ciliegio
coperta,cucchiaio,portafoglio,mais,lavagna,rana
spinaci,libreria,verde,coccodrillo,﻿anello,rana
ciotola,equilibrio,verde,sole,limone,crostino
crostino,cassettiera,posacenere,soglia,coccodrillo,equilibrio
ciliegio,bersaglio,forchetta,stuzzicadenti,pomodoro,ciliegio
forchetta,cavolo,stuzzicadenti,panchina,succo,autorità
candela,lanterna,ciotola,posacenere,forchetta,pomodoro
cuscino,forchetta,coperta,equilatero,timone,equilatero
penna,viola,viola,equilatero,cipolla,bersaglio
piatto,crostino,braccialetto,diario,fiammifero,rana
mais,libreria,ciotola,autorità,blu,bersaglio
pomodoro,documento,braccialetto,autorità,gessetto,documento
menta,rana,braccialetto,equilatero,candela,cavolo
portafoglio,blu,pidocchio,documento,pomodoro,cipolla
ciotola,giallo,damigiana,sega,posacenere,pidocchio
coccodrillo,equilatero,braccialetto,autostrada,braccialetto,damigiana
cucchiaio,blu,﻿anello,crostino,forchetta,verde
caramella,autostrada,diario,bidet,menta,bidet
lattuga,pomodoro,timone,coccodrillo,limone,damigiana
equilatero,ciliegio,timone,rosa,spremiagrumi,pomodoro
succo,leone,ciotola,cucchiaio,stuzzicadenti,timone
rosa,leone,gessetto,viola,sega,libreria
lattuga,autostrada,coccodrillo,pidocchio,rosa,equilatero
blu,mais,giallo,cassettiera,forchetta,giallo
mais,posacenere,﻿anello,forchetta,sole,cassettiera
braccialetto,crostino,braccialetto,mappa,﻿anello,cavolo
libreria,autorità,coccodrillo,posacenere,timone,autorità
rana,sega,cuscino,spremiagrumi,rosa,panchina
giallo,menta,lavagna,pomodoro,fiammifero,lanterna
fiammifero,pomodoro,equilatero,sega,fiammifero,pidocchio
timone,verde,mais,appuntamento,caramella,cassettiera
piatto,mais,lavagna,verde,spinaci,damigiana
portafoglio,agenda,cuscino,limone,damigiana,autorità
pomodoro,libreria,verde,cavolo,cuscino,cassettiera
coperta,timone,braccialetto,penna,coperta,diario
soglia,cassettiera,cipolla,libreria,lavagna,soglia
coperta,appuntamento,cipolla,equilibrio,timone,documento
﻿anello,succo,rana,bersaglio,candela,verde
portafoglio,pomodoro,lattuga,soglia,bidet,equilibrio
lavagna,pidocchio,stuzzicadenti,spremiagrumi,penna,damigiana
forchetta,bidet,cavolo,libreria,coperta,lanterna
mais,bersaglio,ciotola,caramella,mais,equilatero
diario,posacenere,penna,rosa,forchetta,bersaglio
rosa,spinaci,spinaci,caramella,rana,bidet
ciotola,forchetta,giallo,equilibrio,penna,mais
stuzzicadenti,bidet,cucchiaio,pomodoro,rana,posacenere
sole,ciliegio,ciliegio,appuntamento,penna,appuntamento
piatto,menta,limone,sega,cavolo,autostrada
spremiagrumi,caramella,blu,coccodrillo,cuscino,caramella
mais,documento,candela,pomodoro,giallo,lattuga
gessetto,posacenere,﻿anello,cucchiaio,viola,cipolla
limone,mappa,timone,mais,ciotola,coccodrillo
forchetta,spremiagrumi,sole,mais,stuzzicadenti,cipolla
lavagna,spinaci,sole,menta,stuzzicadenti,menta
lattuga,lanterna,candela,mappa,bidet,bersaglio
spremiagrumi,mappa,fiammifero,forchetta,pidocchio,ciliegio
panchina,equilibrio,spremiagrumi,bidet,coperta,coccodrillo
equilibrio,soglia,ciotola,coperta,blu,soglia
blu,caramella,giallo,sega,bersaglio,documento
﻿anello,documento,lavagna,equilatero,coccodrillo,libreria
fiammifero,menta,gessetto,lavagna,lanterna,appuntamento
cavolo,cassettiera,timone,agenda,timone,cavolo
agenda,autostrada,﻿anello,limone,forchetta,eccentrico
rosa,lanterna,spinaci,bidet,lavagna,caramella
coperta,agenda,damigiana,mappa,portafoglio,autorità
lanterna,crostino,forchetta,autostrada,piatto,equilibrio
diario,blu,braccialetto,equilibrio,penna,timone
portafoglio,cavolo,cuscino,sole,cucchiaio,sole
posacenere,equilibrio,rosa,crostino,diario,mappa
gessetto,rana,cucchiaio,viola,piatto,giallo
succo,panchina,viola,posacenere,ciotola,menta
spinaci,pidocchio,blu,rosa,ciotola,mais
lavagna,rosa,giallo,caramella,spinaci,eccentrico
giallo,sole,posacenere,crostino,autostrada,autorità
viola,rosa,cucchiaio,timone,satellite,agenda
diario,crostino,leone,eccentrico,agenda,soglia
verde,giallo,candela,soglia,eccentrico,bidet
cuscino,blu,pidocchio,autorità,lattuga,equilibrio
rosa,cavolo,sole,autorità,menta,equilibrio
fiammifero,bidet,lattuga,ciliegio,cucchiaio,caramella
sole,leone,mais,soglia,﻿anello,piatto
ciotola,succo,diario,timone,forchetta,portafoglio
lattuga,eccentrico,panchina,mappa,penna,equilatero
stuzzicadenti,sega,giallo,spinaci,blu,posacenere
blu,satellite,rana,autostrada,menta,sega
leone,pidocchio,candela,crostino,verde,ciliegio
posacenere,documento,cuscino,succo,﻿anello,bidet
stuzzicadenti,mappa,ciotola,timone,giallo,cipolla
giallo,pomodoro,limone,coccodrillo,penna,spremiagrumi
giallo,soglia,blu,panchina,sole,equilatero
sole,appuntamento,lanterna,cassettiera,spremiagrumi,documento
succo,ciliegio,cuscino,viola,sole,documento
rosa,cassettiera,diario,stuzzicadenti,cucchiaio,succo
giallo,pidocchio,pomodoro,bidet,cucchiaio,rana
penna,lanterna,mais,caramella,succo,mais
panchina,libreria,piatto,eccentrico,cipolla,agenda
braccialetto,sole,verde,blu,braccialetto,verde
rosa,damigiana,rosa,rana,menta,mais
rana,lanterna,bersaglio,autorità,cipolla,bidet
lavagna,libreria,lattuga,bersaglio,posacenere,agenda
panchina,bidet,leone,satellite,cucchiaio,autostrada
limone,eccentrico,candela,ciliegio,timone,eccentrico
eccentrico,autostrada,succo,autostrada,gessetto,leone
fiammifero,bersaglio,bidet,agenda,panchina,appuntamento
fiammifero,penna,spinaci,rana,spremiagrumi,crostino
blu,documento,cuscino,lattuga,giallo,appuntamento
blu,cipolla,sole,sega,cuscino,appuntamento
coperta,eccentrico,portafoglio,bidet,﻿anello,posacenere
piatto,ciliegio,crostino,ciliegio,menta,satellite
cucchiaio,crostino,spremiagrumi,libreria,timone,pomodoro
lattuga,spinaci,cuscino,bidet,mappa,agenda
portafoglio,succo,mais,lanterna,diario,sole
lavagna,equilibrio,pomodoro,rana,cucchiaio,diario
fiammifero,rosa,penna,cassettiera,portafoglio,rosa
candela,ciotola,timone,pidocchio,pomodoro,caramella
mais,coccodrillo,braccialetto,bersaglio,candela,gessetto
﻿anello,caramella,cucchiaio,agenda,agenda,documento
ciotola,autostrada,candela,limone,portafoglio,cassettiera
eccentrico,autorità,gessetto,spremiagrumi,coperta,lavagna
ciliegio,agenda,penna,panchina,﻿anello,lanterna
spinaci,cipolla,rosa,soglia,viola,coccodrillo
lanterna,equilatero,menta,cassettiera,portafoglio,soglia
diario,gessetto,spinaci,agenda,cipolla,appuntamento
sole,bersaglio,blu,libreria,fiammifero,autostrada
portafoglio,sole,diario,viola,eccentrico,equilibrio
ciliegio,libreria,coperta,caramella,cucchiaio,verde
crostino,agenda,coperta,lattuga,lavagna,limone
portafoglio,rana,menta,posacenere,panchina,pidocchio
cuscino,cipolla,crostino,documento,cuscino,giallo
lattuga,cipolla,piatto,cipolla,lavagna,portafoglio
verde,pomodoro,equilibrio,autostrada,stuzzicadenti,autostrada
coccodrillo,satellite,pidocchio,cassettiera,stuzzicadenti,pidocchio
succo,coccodrillo,portafoglio,verde,limone,lattuga
ciotola,rosa,coccodrillo,cassettiera,fiammifero,equilibrio
portafoglio,cipolla,coperta,sole,mappa,bersaglio
leone,cassettiera,verde,caramella,cuscino,fiammifero
penna,cavolo,gessetto,bersaglio,fiammifero,sole
damigiana,documento,equilibrio,appuntamento,mais,damigiana
timone,libreria,piatto,documento,rana,coccodrillo
cavolo,equilatero,menta,lattuga,lavagna,sega
forchetta,ciliegio,sole,damigiana,fiammifero,portafoglio
posacenere,mappa,menta,spinaci,diario,equilatero
timone,appuntamento,leone,ciliegio,fiammifero,blu
giallo,leone,cuscino,equilatero,equilatero,satellite
succo,crostino,cipolla,autostrada,cuscino,spinaci
fiammifero,sega,libreria,documento,lattuga,autorità
piatto,sole,gessetto,agenda,cavolo,ciliegio
forchetta,cassettiera,diario,caramella,timone,sega
braccialetto,rosa,stuzzicadenti,soglia,blu,succo
coperta,libreria,rosa,satellite,leone,bidet
blu,equilatero,forchetta,mappa,portafoglio,pidocchio
forchetta,rosa,ciotola,pidocchio,pomodoro,pidocchio
coperta,cassettiera,﻿anello,mappa,cavolo,mais
rana,documento,stuzzicadenti,equilibrio,verde,panchina
caramella,libreria,﻿anello,soglia,mais,sega
rosa,eccentrico,mappa,soglia,documento,autorità
coccodrillo,autorità,mais,mappa,braccialetto,cuscino
diario,rana,stuzzicadenti,coccodrillo,candela,diario
bidet,sega,piatto,autorità,giallo,limone
cipolla,cassettiera,penna,equilibrio,﻿anello,damigiana
verde,lattuga,cucchiaio,menta,piatto,stuzzicadenti
timone,bidet,agenda,autorità,eccentrico,appuntamento
fiammifero,cassettiera,mappa,appuntamento,forchetta,gessetto
ciotola,stuzzicadenti,candela,panchina,forchetta,autorità
candela,leone,diario,soglia,blu,appuntamento
cucchiaio,lanterna,timone,menta,cavolo,damigiana
braccialetto,spinaci,viola,mappa,spremiagrumi,leone
cipolla,panchina,cucchiaio,equilibrio,gessetto,autorità
braccialetto,soglia,stuzzicadenti,bersaglio,cucchiaio,spremiagrumi
fiammifero,verde,candela,viola,braccialetto,forchetta
piatto,panchina,cucchiaio,giallo,leone,bersaglio
bidet,documento,spremiagrumi,succo,ciotola,cavolo
portafoglio,sega,stuzzicadenti,cassettiera,viola,satellite
coccodrillo,damigiana,lavagna,lanterna,lattuga,documento
timone,satellite,candela,piatto,lavagna,timone
viola,crostino,cipolla,mappa,sega,appuntamento
portafoglio,menta,﻿anello,pomodoro,lavagna,cipolla
pomodoro,crostino,candela,lattuga,forchetta,rana
cuscino,pomodoro,braccialetto,piatto,timone,viola
stuzzicadenti,damigiana,piatto,rosa,forchetta,piatto
coperta,portafoglio,piatto,agenda,caramella,agenda
equilatero,eccentrico,mais,ciliegio,gessetto,cavolo
candela,giallo,lanterna,autostrada,ciotola,viola
lanterna,caramella,mais,equilibrio,pomodoro,equilibrio
menta,cipolla,spremiagrumi,cipolla,timone,giallo
coperta,forchetta,timone,equilibrio,viola,pomodoro
coperta,spremiagrumi,gessetto,coccodrillo,spinaci,pomodoro
stuzzicadenti,rosa,coccodrillo,eccentrico,cucchiaio,equilatero
pomodoro,agenda,equilibrio,agenda,cuscino,rosa
pomodoro,posacenere,cavolo,autorità,viola,eccentrico
bidet,ciliegio,cucchiaio,rosa,sole,lanterna
lanterna,panchina,verde,bersaglio,limone,pidocchio
portafoglio,damigiana,lattuga,leone,﻿anello,verde
equilatero,appuntamento,gessetto,cipolla,giallo,agenda
timone,cipolla,coccodrillo,panchina,braccialetto,agenda
ciotola,equilatero,ciotola,bersaglio,pomodoro,leone
cucchiaio,lattuga,ciotola,satellite,diario,cassettiera
cuscino,rana,cucchiaio,documento,candela,equilatero
posacenere,caramella,penna,satellite,giallo,rosa
coccodrillo,agenda,braccialetto,ciliegio,spinaci,soglia
verde,soglia,stuzzicadenti,satellite,sole,crostino
gessetto,soglia,sega,mappa,limone,cavolo
﻿anello,appuntamento,verde,mappa,stuzzicadenti,leone
bidet,soglia,lattuga,caramella,spremiagrumi,posacenere
viola,cavolo,fiammifero,mais,caramella,ciliegio
giallo,viola,posacenere,lanterna,﻿anello,candela
lattuga,satellite,coperta,limone,forchetta,menta
lanterna,libreria,blu,eccentrico,braccialetto,succo
viola,caramella,succo,soglia,sole,bidet
fiammifero,appuntamento,limone,equilibrio,limone,autostrada
pomodoro,mais,stuzzicadenti,pomodoro,﻿anello,ciotola
rosa,succo,penna,agenda,braccialetto,fiammifero
giallo,cavolo,bidet,pidocchio,lavagna,cassettiera
forchetta,equilibrio,mais,cassettiera,viola,succo
ciliegio,documento,rosa,pidocchio,penna,blu
forchetta,cipolla,leone,sega,lattuga,coccodrillo
bersaglio,cassettiera,lattuga,pidocchio,leone,damigiana
timone,spremiagrumi,timone,caramella,fiammifero,giallo
agenda,documento,verde,documento,succo,equilatero
diario,damigiana,crostino,satellite,bidet,appuntamento
stuzzicadenti,appuntamento,blu,appuntamento,succo,rana
mappa,satellite,coperta,timone,verde,pomodoro
penna,documento,fiammifero,equilatero,menta,lanterna
gessetto,succo,limone,pomodoro,mappa,autostrada
ciotola,menta,mais,soglia,ciotola,eccentrico
sole,bidet,documento,cassettiera,forchetta,documento
coperta,bidet,verde,damigiana,verde,succo
succo,panchina,cucchiaio,lanterna,giallo,lanterna
cucchiaio,forchetta,blu,spremiagrumi,﻿anello,forchetta
diario,rana,lavagna,bersaglio,penna,damigiana
forchetta,leone,mappa,agenda,panchina,appuntamento
caramella,agenda,candela,libreria,portafoglio,crostino
mais,equilibrio,gessetto,blu,spinaci,soglia
cuscino,viola,rana,leone,leone,libreria
spinaci,autostrada,braccialetto,succo,verde,autostrada
mais,posacenere,spinaci,damigiana,gessetto,soglia
giallo,soglia,crostino,documento,fiammifero,ciliegio
menta,leone,spremiagrumi,menta,portafoglio,timone
candela,crostino,cuscino,posacenere,cucchiaio,agenda
menta,pidocchio,diario,leone,succo,crostino
timone,viola,﻿anello,crostino,damigiana,documento
succo,spinaci,limone,lattuga,viola,damigiana
cucchiaio,mappa,gessetto,piatto,candela,cucchiaio
portafoglio,cassettiera,﻿anello,pidocchio,candela,rosa
gessetto,crostino,soglia,cassettiera,mais,cassettiera
forchetta,crostino,pidocchio,ciliegio,piatto,ciliegio
spremiagrumi,eccentrico,﻿anello,equilibrio,spinaci,bersaglio
rosa,appuntamento,panchina,soglia,viola,libreria
fiammifero,appuntamento,portafoglio,menta,braccialetto,coperta
damigiana,autorità,giallo,mais,pomodoro,documento
spinaci,pidocchio,gessetto,stuzzicadenti,giallo,spremiagrumi
stuzzicadenti,mappa,menta,equilatero,pomodoro,crostino
lanterna,bidet,cuscino,fiammifero,cuscino,autorità
candela,bersaglio,diario,coccodrillo,lattuga,lanterna
lavagna,spinaci,limone,cavolo,leone,sega
libreria,agenda,sole,ciliegio,rosa,sole
lavagna,libreria,lavagna,cavolo,viola,bersaglio
penna,rana,ciotola,satellite,candela,lattuga
